货架编号,货架(y),层(z),列(x),深浅位,原材料编号,箱子类型,消耗占比,距离(x+z),物理距离(mm),库位编号
05,5,7,53,深位,B6T0000001794,E1,0.0107,60,22500.0,05_07_53_02
06,6,7,53,浅位,B6T0000001794,E1,0.0107,60,22500.0,06_07_53_01
06,6,7,53,深位,B6T0000001794,E1,0.0107,60,22500.0,06_07_53_02
07,7,7,53,浅位,B6T0000001794,E1,0.0107,60,22500.0,07_07_53_01
08,8,7,53,浅位,B6T0000001866,E1,0.0107,60,22500.0,08_07_53_01
08,8,7,53,深位,B6T0000001866,E1,0.0107,60,22500.0,08_07_53_02
09,9,7,53,浅位,B6T0000001866,E1,0.0107,60,22500.0,09_07_53_01
09,9,7,53,深位,B6T0000001866,E1,0.0107,60,22500.0,09_07_53_02
10,10,7,53,浅位,B6T0000001866,E1,0.0107,60,22500.0,10_07_53_01
10,10,7,53,深位,B6T0000001866,E1,0.0107,60,22500.0,10_07_53_02
11,11,7,53,浅位,B6T0000001866,E1,0.0107,60,22500.0,11_07_53_01
11,11,7,53,深位,B6T0000001866,E1,0.0107,60,22500.0,11_07_53_02
12,12,7,53,浅位,B6T0000001866,E1,0.0107,60,22500.0,12_07_53_01
12,12,7,53,深位,B6T0000001866,E1,0.0107,60,22500.0,12_07_53_02
13,13,7,53,浅位,B6T0000001650,E1,0.0107,60,22500.0,13_07_53_01
13,13,7,53,深位,B6T0000001650,E1,0.0107,60,22500.0,13_07_53_02
14,14,7,53,浅位,B6T0000001650,E1,0.0107,60,22500.0,14_07_53_01
14,14,7,53,深位,B6T0000001650,E1,0.0107,60,22500.0,14_07_53_02
01,1,46,14,浅位,B6T0000000074,E4,0.0288,60,22550.0,01_46_14_01
01,1,46,14,深位,B6T0000000074,E4,0.0288,60,22550.0,01_46_14_02
02,2,46,14,浅位,B6T0000000074,E4,0.0288,60,22550.0,02_46_14_01
02,2,46,14,深位,B6T0000000074,E4,0.0288,60,22550.0,02_46_14_02
03,3,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,03_46_14_01
03,3,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,03_46_14_02
04,4,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,04_46_14_01
04,4,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,04_46_14_02
05,5,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,05_46_14_01
05,5,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,05_46_14_02
06,6,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,06_46_14_01
06,6,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,06_46_14_02
07,7,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,07_46_14_01
07,7,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,07_46_14_02
08,8,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,08_46_14_01
08,8,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,08_46_14_02
09,9,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,09_46_14_01
09,9,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,09_46_14_02
10,10,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,10_46_14_01
10,10,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,10_46_14_02
11,11,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,11_46_14_01
11,11,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,11_46_14_02
12,12,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,12_46_14_01
12,12,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,12_46_14_02
13,13,46,14,浅位,B6T0000000137,E4,0.0285,60,22550.0,13_46_14_01
13,13,46,14,深位,B6T0000000137,E4,0.0285,60,22550.0,13_46_14_02
14,14,46,14,浅位,B6T0000000278,E4,0.0284,60,22550.0,14_46_14_01
14,14,46,14,深位,B6T0000000278,E4,0.0284,60,22550.0,14_46_14_02
01,1,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,01_50_09_01
01,1,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,01_50_09_02
02,2,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,02_50_09_01
02,2,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,02_50_09_02
03,3,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,03_50_09_01
03,3,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,03_50_09_02
04,4,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,04_50_09_01
04,4,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,04_50_09_02
05,5,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,05_50_09_01
05,5,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,05_50_09_02
06,6,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,06_50_09_01
06,6,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,06_50_09_02
07,7,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,07_50_09_01
07,7,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,07_50_09_02
08,8,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,08_50_09_01
08,8,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,08_50_09_02
09,9,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,09_50_09_01
09,9,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,09_50_09_02
10,10,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,10_50_09_01
10,10,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,10_50_09_02
11,11,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,11_50_09_01
11,11,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,11_50_09_02
12,12,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,12_50_09_01
12,12,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,12_50_09_02
13,13,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,13_50_09_01
13,13,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,13_50_09_02
14,14,50,9,浅位,B6T0000000278,E4,0.0284,59,22550.0,14_50_09_01
14,14,50,9,深位,B6T0000000278,E4,0.0284,59,22550.0,14_50_09_02
01,1,9,52,浅位,B6T0000001032,E3,0.0129,61,22600.0,01_09_52_01
01,1,9,52,深位,B6T0000001032,E3,0.0129,61,22600.0,01_09_52_02
02,2,9,52,浅位,B6T0000001032,E3,0.0129,61,22600.0,02_09_52_01
02,2,9,52,深位,B6T0000001032,E3,0.0129,61,22600.0,02_09_52_02
03,3,9,52,浅位,B6T0000001032,E3,0.0129,61,22600.0,03_09_52_01
03,3,9,52,深位,B6T0000001032,E3,0.0129,61,22600.0,03_09_52_02
04,4,9,52,浅位,B6T0000001032,E3,0.0129,61,22600.0,04_09_52_01
04,4,9,52,深位,B6T0000001032,E3,0.0129,61,22600.0,04_09_52_02
05,5,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,05_09_52_01
05,5,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,05_09_52_02
06,6,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,06_09_52_01
06,6,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,06_09_52_02
07,7,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,07_09_52_01
07,7,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,07_09_52_02
08,8,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,08_09_52_01
08,8,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,08_09_52_02
09,9,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,09_09_52_01
09,9,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,09_09_52_02
10,10,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,10_09_52_01
10,10,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,10_09_52_02
11,11,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,11_09_52_01
11,11,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,11_09_52_02
12,12,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,12_09_52_01
12,12,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,12_09_52_02
13,13,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,13_09_52_01
13,13,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,13_09_52_02
14,14,9,52,浅位,B6T0000001231,E3,0.0129,61,22600.0,14_09_52_01
14,14,9,52,深位,B6T0000001231,E3,0.0129,61,22600.0,14_09_52_02
01,1,10,51,浅位,B6T0000001231,E3,0.0129,61,22600.0,01_10_51_01
01,1,10,51,深位,B6T0000001231,E3,0.0129,61,22600.0,01_10_51_02
02,2,10,51,浅位,B6T0000001231,E3,0.0129,61,22600.0,02_10_51_01
02,2,10,51,深位,B6T0000001231,E3,0.0129,61,22600.0,02_10_51_02
03,3,10,51,浅位,B6T0000001231,E3,0.0129,61,22600.0,03_10_51_01
03,3,10,51,深位,B6T0000001231,E3,0.0129,61,22600.0,03_10_51_02
04,4,10,51,浅位,B6T0000001231,E3,0.0129,61,22600.0,04_10_51_01
04,4,10,51,深位,B6T0000001231,E3,0.0129,61,22600.0,04_10_51_02
05,5,10,51,浅位,B6T0000001231,E3,0.0129,61,22600.0,05_10_51_01
05,5,10,51,深位,B6T0000001231,E3,0.0129,61,22600.0,05_10_51_02
06,6,10,51,浅位,B6T0000000880,E3,0.0129,61,22600.0,06_10_51_01
06,6,10,51,深位,B6T0000000880,E3,0.0129,61,22600.0,06_10_51_02
07,7,10,51,浅位,B6T0000000880,E3,0.0129,61,22600.0,07_10_51_01
07,7,10,51,深位,B6T0000000880,E3,0.0129,61,22600.0,07_10_51_02
08,8,10,51,浅位,B6T0000000880,E3,0.0129,61,22600.0,08_10_51_01
08,8,10,51,深位,B6T0000000880,E3,0.0129,61,22600.0,08_10_51_02
09,9,10,51,浅位,B6T0000000880,E3,0.0129,61,22600.0,09_10_51_01
09,9,10,51,深位,B6T0000000880,E3,0.0129,61,22600.0,09_10_51_02
10,10,10,51,浅位,B6T0000000880,E3,0.0129,61,22600.0,10_10_51_01
10,10,10,51,深位,B6T0000000880,E3,0.0129,61,22600.0,10_10_51_02
11,11,10,51,浅位,B6T0000000880,E3,0.0129,61,22600.0,11_10_51_01
11,11,10,51,深位,B6T0000000880,E3,0.0129,61,22600.0,11_10_51_02
12,12,10,51,浅位,B6T0000000880,E3,0.0129,61,22600.0,12_10_51_01
12,12,10,51,深位,B6T0000000880,E3,0.0129,61,22600.0,12_10_51_02
13,13,10,51,浅位,B6T0000000880,E3,0.0129,61,22600.0,13_10_51_01
13,13,10,51,深位,B6T0000000880,E3,0.0129,61,22600.0,13_10_51_02
14,14,10,51,浅位,B6T0000000880,E3,0.0129,61,22600.0,14_10_51_01
14,14,10,51,深位,B6T0000000880,E3,0.0129,61,22600.0,14_10_51_02
01,1,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,01_11_50_01
01,1,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,01_11_50_02
02,2,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,02_11_50_01
02,2,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,02_11_50_02
03,3,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,03_11_50_01
03,3,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,03_11_50_02
04,4,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,04_11_50_01
04,4,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,04_11_50_02
05,5,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,05_11_50_01
05,5,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,05_11_50_02
06,6,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,06_11_50_01
06,6,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,06_11_50_02
07,7,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,07_11_50_01
07,7,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,07_11_50_02
08,8,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,08_11_50_01
08,8,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,08_11_50_02
09,9,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,09_11_50_01
09,9,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,09_11_50_02
10,10,11,50,浅位,B6T0000000880,E3,0.0129,61,22600.0,10_11_50_01
10,10,11,50,深位,B6T0000000880,E3,0.0129,61,22600.0,10_11_50_02
11,11,11,50,浅位,B6T0000001046,E3,0.0129,61,22600.0,11_11_50_01
11,11,11,50,深位,B6T0000001046,E3,0.0129,61,22600.0,11_11_50_02
12,12,11,50,浅位,B6T0000001046,E3,0.0129,61,22600.0,12_11_50_01
12,12,11,50,深位,B6T0000001046,E3,0.0129,61,22600.0,12_11_50_02
13,13,11,50,浅位,B6T0000001046,E3,0.0129,61,22600.0,13_11_50_01
13,13,11,50,深位,B6T0000001046,E3,0.0129,61,22600.0,13_11_50_02
14,14,11,50,浅位,B6T0000001046,E3,0.0129,61,22600.0,14_11_50_01
14,14,11,50,深位,B6T0000001046,E3,0.0129,61,22600.0,14_11_50_02
01,1,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,01_12_49_01
01,1,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,01_12_49_02
02,2,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,02_12_49_01
02,2,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,02_12_49_02
03,3,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,03_12_49_01
03,3,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,03_12_49_02
04,4,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,04_12_49_01
04,4,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,04_12_49_02
05,5,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,05_12_49_01
05,5,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,05_12_49_02
06,6,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,06_12_49_01
06,6,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,06_12_49_02
07,7,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,07_12_49_01
07,7,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,07_12_49_02
08,8,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,08_12_49_01
08,8,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,08_12_49_02
09,9,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,09_12_49_01
09,9,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,09_12_49_02
10,10,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,10_12_49_01
10,10,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,10_12_49_02
11,11,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,11_12_49_01
11,11,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,11_12_49_02
12,12,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,12_12_49_01
12,12,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,12_12_49_02
13,13,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,13_12_49_01
13,13,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,13_12_49_02
14,14,12,49,浅位,B6T0000001046,E3,0.0129,61,22600.0,14_12_49_01
14,14,12,49,深位,B6T0000001046,E3,0.0129,61,22600.0,14_12_49_02
01,1,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,01_13_48_01
01,1,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,01_13_48_02
02,2,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,02_13_48_01
02,2,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,02_13_48_02
03,3,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,03_13_48_01
03,3,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,03_13_48_02
04,4,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,04_13_48_01
04,4,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,04_13_48_02
05,5,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,05_13_48_01
05,5,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,05_13_48_02
06,6,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,06_13_48_01
06,6,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,06_13_48_02
07,7,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,07_13_48_01
07,7,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,07_13_48_02
08,8,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,08_13_48_01
08,8,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,08_13_48_02
09,9,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,09_13_48_01
09,9,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,09_13_48_02
10,10,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,10_13_48_01
10,10,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,10_13_48_02
11,11,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,11_13_48_01
11,11,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,11_13_48_02
12,12,13,48,浅位,B6T0000001046,E3,0.0129,61,22600.0,12_13_48_01
12,12,13,48,深位,B6T0000001046,E3,0.0129,61,22600.0,12_13_48_02
13,13,13,48,浅位,B6T0000001111,E3,0.0128,61,22600.0,13_13_48_01
13,13,13,48,深位,B6T0000001111,E3,0.0128,61,22600.0,13_13_48_02
14,14,13,48,浅位,B6T0000001111,E3,0.0128,61,22600.0,14_13_48_01
14,14,13,48,深位,B6T0000001111,E3,0.0128,61,22600.0,14_13_48_02
01,1,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,01_14_47_01
01,1,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,01_14_47_02
02,2,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,02_14_47_01
02,2,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,02_14_47_02
03,3,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,03_14_47_01
03,3,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,03_14_47_02
04,4,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,04_14_47_01
04,4,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,04_14_47_02
05,5,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,05_14_47_01
05,5,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,05_14_47_02
06,6,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,06_14_47_01
06,6,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,06_14_47_02
07,7,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,07_14_47_01
07,7,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,07_14_47_02
08,8,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,08_14_47_01
08,8,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,08_14_47_02
09,9,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,09_14_47_01
09,9,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,09_14_47_02
10,10,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,10_14_47_01
10,10,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,10_14_47_02
11,11,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,11_14_47_01
11,11,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,11_14_47_02
12,12,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,12_14_47_01
12,12,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,12_14_47_02
13,13,14,47,浅位,B6T0000001111,E3,0.0128,61,22600.0,13_14_47_01
13,13,14,47,深位,B6T0000001111,E3,0.0128,61,22600.0,13_14_47_02
14,14,14,47,浅位,B6T0000000830,E3,0.0128,61,22600.0,14_14_47_01
14,14,14,47,深位,B6T0000000830,E3,0.0128,61,22600.0,14_14_47_02
01,1,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,01_15_46_01
01,1,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,01_15_46_02
02,2,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,02_15_46_01
02,2,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,02_15_46_02
03,3,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,03_15_46_01
03,3,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,03_15_46_02
04,4,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,04_15_46_01
04,4,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,04_15_46_02
05,5,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,05_15_46_01
05,5,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,05_15_46_02
06,6,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,06_15_46_01
06,6,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,06_15_46_02
07,7,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,07_15_46_01
07,7,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,07_15_46_02
08,8,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,08_15_46_01
08,8,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,08_15_46_02
09,9,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,09_15_46_01
09,9,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,09_15_46_02
10,10,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,10_15_46_01
10,10,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,10_15_46_02
11,11,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,11_15_46_01
11,11,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,11_15_46_02
12,12,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,12_15_46_01
12,12,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,12_15_46_02
13,13,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,13_15_46_01
13,13,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,13_15_46_02
14,14,15,46,浅位,B6T0000000830,E3,0.0128,61,22600.0,14_15_46_01
14,14,15,46,深位,B6T0000000830,E3,0.0128,61,22600.0,14_15_46_02
01,1,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,01_16_45_01
01,1,16,45,深位,B6T0000000830,E3,0.0128,61,22600.0,01_16_45_02
02,2,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,02_16_45_01
02,2,16,45,深位,B6T0000000830,E3,0.0128,61,22600.0,02_16_45_02
03,3,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,03_16_45_01
03,3,16,45,深位,B6T0000000830,E3,0.0128,61,22600.0,03_16_45_02
04,4,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,04_16_45_01
04,4,16,45,深位,B6T0000000830,E3,0.0128,61,22600.0,04_16_45_02
05,5,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,05_16_45_01
05,5,16,45,深位,B6T0000000830,E3,0.0128,61,22600.0,05_16_45_02
06,6,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,06_16_45_01
06,6,16,45,深位,B6T0000000830,E3,0.0128,61,22600.0,06_16_45_02
07,7,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,07_16_45_01
07,7,16,45,深位,B6T0000000830,E3,0.0128,61,22600.0,07_16_45_02
08,8,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,08_16_45_01
08,8,16,45,深位,B6T0000000830,E3,0.0128,61,22600.0,08_16_45_02
09,9,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,09_16_45_01
09,9,16,45,深位,B6T0000000830,E3,0.0128,61,22600.0,09_16_45_02
10,10,16,45,浅位,B6T0000000830,E3,0.0128,61,22600.0,10_16_45_01
11,11,16,45,浅位,B6T0000000468,E3,0.0128,61,22600.0,11_16_45_01
11,11,16,45,深位,B6T0000000468,E3,0.0128,61,22600.0,11_16_45_02
12,12,16,45,浅位,B6T0000000468,E3,0.0128,61,22600.0,12_16_45_01
12,12,16,45,深位,B6T0000000468,E3,0.0128,61,22600.0,12_16_45_02
13,13,16,45,浅位,B6T0000000468,E3,0.0128,61,22600.0,13_16_45_01
13,13,16,45,深位,B6T0000000468,E3,0.0128,61,22600.0,13_16_45_02
14,14,16,45,浅位,B6T0000000468,E3,0.0128,61,22600.0,14_16_45_01
14,14,16,45,深位,B6T0000000468,E3,0.0128,61,22600.0,14_16_45_02
01,1,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,01_17_44_01
01,1,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,01_17_44_02
02,2,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,02_17_44_01
02,2,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,02_17_44_02
03,3,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,03_17_44_01
03,3,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,03_17_44_02
04,4,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,04_17_44_01
04,4,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,04_17_44_02
05,5,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,05_17_44_01
05,5,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,05_17_44_02
06,6,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,06_17_44_01
06,6,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,06_17_44_02
07,7,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,07_17_44_01
07,7,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,07_17_44_02
08,8,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,08_17_44_01
08,8,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,08_17_44_02
09,9,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,09_17_44_01
09,9,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,09_17_44_02
10,10,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,10_17_44_01
10,10,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,10_17_44_02
11,11,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,11_17_44_01
11,11,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,11_17_44_02
12,12,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,12_17_44_01
12,12,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,12_17_44_02
13,13,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,13_17_44_01
13,13,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,13_17_44_02
14,14,17,44,浅位,B6T0000000468,E3,0.0128,61,22600.0,14_17_44_01
14,14,17,44,深位,B6T0000000468,E3,0.0128,61,22600.0,14_17_44_02
01,1,18,43,浅位,B6T0000000468,E3,0.0128,61,22600.0,01_18_43_01
01,1,18,43,深位,B6T0000000468,E3,0.0128,61,22600.0,01_18_43_02
