库位编号,原材料编号,箱子类型,列(x),层(z),取货时间(s),送货时间(s),单次出库时间(s)
04_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
05_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
05_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
06_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
06_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
07_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
07_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
08_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
08_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
09_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
09_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
10_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
10_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
11_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
11_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
12_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
12_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
13_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
13_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
14_33_35_01,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
14_33_35_02,B6T0000000859,E3,35,33,19.86666666666667,25.742128935532243,51.60879560219891
01_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
01_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
02_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
02_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
03_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
03_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
04_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
04_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
05_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
05_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
06_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
06_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
07_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
07_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
08_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
08_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
09_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
09_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
10_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
10_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
11_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
11_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
12_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
12_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
13_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
13_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
14_34_34_01,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
14_34_34_02,B6T0000000859,E3,34,34,20.266666666666673,26.257871064467775,52.524537731134444
01_35_33_01,B6T0000000859,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
01_35_33_02,B6T0000000859,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
02_35_33_01,B6T0000000859,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
02_35_33_02,B6T0000000859,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
03_35_33_01,B6T0000000859,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
03_35_33_02,B6T0000000859,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
04_35_33_01,B6T0000000859,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
04_35_33_02,B6T0000000859,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
05_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
05_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
06_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
06_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
07_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
07_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
08_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
08_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
09_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
09_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
10_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
10_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
11_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
11_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
12_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
12_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
13_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
13_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
14_35_33_01,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
14_35_33_02,B6T0000001190,E3,33,35,20.66666666666667,26.773613193403307,53.44027986006998
01_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
01_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
02_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
02_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
03_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
03_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
04_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
04_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
05_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
05_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
06_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
06_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
07_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
07_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
08_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
08_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
09_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
09_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
10_36_32_01,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
10_36_32_02,B6T0000001190,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
11_36_32_01,B6T0000000374,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
11_36_32_02,B6T0000000374,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
12_36_32_01,B6T0000000374,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
12_36_32_02,B6T0000000374,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
13_36_32_01,B6T0000000374,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
13_36_32_02,B6T0000000374,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
14_36_32_01,B6T0000000374,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
14_36_32_02,B6T0000000374,E3,32,36,21.066666666666674,27.28935532233884,54.35602198900551
01_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
01_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
02_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
02_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
03_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
03_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
04_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
04_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
05_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
05_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
06_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
06_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
07_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
07_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
08_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
08_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
09_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
09_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
10_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
10_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
11_37_31_01,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
11_37_31_02,B6T0000000374,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
12_37_31_01,B6T0000000983,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
12_37_31_02,B6T0000000983,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
13_37_31_01,B6T0000000983,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
13_37_31_02,B6T0000000983,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
14_37_31_01,B6T0000000983,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
14_37_31_02,B6T0000000983,E3,31,37,21.466666666666672,27.805097451274378,55.271764117941046
01_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
01_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
02_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
02_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
03_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
03_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
04_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
04_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
05_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
05_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
06_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
06_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
07_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
07_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
08_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
08_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
09_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
09_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
10_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
10_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
11_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
11_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
12_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
12_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
13_38_30_01,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
13_38_30_02,B6T0000000983,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
14_38_30_01,B6T0000000722,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
14_38_30_02,B6T0000000722,E3,30,38,21.866666666666674,28.320839580209906,56.18750624687658
01_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
01_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
02_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
02_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
03_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
03_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
04_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
04_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
05_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
05_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
06_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
06_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
07_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
07_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
08_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
08_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
09_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
09_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
10_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
10_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
11_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
11_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
12_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
12_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
13_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
13_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
14_39_29_01,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
14_39_29_02,B6T0000000722,E3,29,39,22.266666666666676,28.83658170914544,57.103248375812115
01_40_28_01,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
01_40_28_02,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
02_40_28_01,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
02_40_28_02,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
03_40_28_01,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
03_40_28_02,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
04_40_28_01,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
04_40_28_02,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
05_40_28_01,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
05_40_28_02,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
06_40_28_01,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
06_40_28_02,B6T0000000850,E3,28,40,22.666666666666675,29.352323838080974,58.01899050474765
