订单号,原材料号,到达时间(s),消耗占比,列坐标,层坐标,货架号,巷道号,单程时间(s),总运输时间(s),开始时刻(s),完成时刻(s),流动时间(s),策略
3646,B6T0000001604,536460.0,0.011,54,3,11,6,113.0,232.0,536805.0,536924.0,464.0,Priority
2011,B6T0000000680,536820.0,0.0426,10,23,11,6,94.0,194.00000000000003,537018.0,537118.0,298.0,Priority
2012,B6T0000000680,536820.0,0.0426,10,23,11,6,94.0,194.00000000000003,537212.0,537312.0,492.0,Priority
3001,B6T0000001285,542820.0,0.019,20,28,11,6,134.0,274.0,542954.0,543094.0,274.0,Priority
2497,B6T0000000257,543480.0,0.0279,12,48,11,6,203.50000000000009,413.00000000000017,543683.5,543893.0,413.0,Priority
2496,B6T0000000257,543480.0,0.0279,12,48,11,6,203.50000000000009,413.00000000000017,544096.5,544306.0,826.0,Priority
2495,B6T0000000257,543480.0,0.0279,12,48,12,6,203.50000000000009,413.00000000000017,544509.5,544719.0,1239.0,Priority
672,B6T0000001180,554040.0,0.1614,9,11,11,6,44.0,94.0,554084.0,554134.0,94.0,Priority
3178,B6T0000001534,554040.0,0.0161,36,3,12,6,77.0,160.0,554211.0,554294.0,254.0,Priority
3179,B6T0000001534,554040.0,0.0161,36,3,12,6,77.0,160.0,554371.0,554454.0,414.0,Priority
1255,B6T0000000799,555720.0,0.0872,9,16,11,6,63.99999999999999,134.0,555784.0,555854.0,134.0,Priority
1254,B6T0000000799,555720.0,0.0872,9,16,11,6,63.99999999999999,134.0,555918.0,555988.0,268.0,Priority
1253,B6T0000000799,555720.0,0.0872,9,16,12,6,63.99999999999999,134.0,556052.0,556122.0,402.0,Priority
1252,B6T0000000799,555720.0,0.0872,9,16,12,6,63.99999999999999,134.0,556186.0,556256.0,536.0,Priority
2308,B6T0000001748,558060.0,0.034,13,6,11,6,37.0,80.0,558097.0,558140.0,80.0,Priority
2310,B6T0000001748,558060.0,0.034,13,6,11,6,37.0,80.0,558177.0,558220.0,160.0,Priority
1070,B6T0000000178,558480.0,0.1033,7,43,12,6,168.50000000000009,343.00000000000017,558648.5,558823.0,343.0,Priority
1071,B6T0000000178,558480.0,0.1033,7,43,12,6,168.50000000000009,343.00000000000017,558991.5,559166.0,686.0,Priority
2656,B6T0000001298,559560.0,0.0241,12,30,11,6,126.00000000000004,258.00000000000006,559686.0,559818.0,258.0,Priority
2659,B6T0000001298,559560.0,0.0241,12,30,11,6,126.00000000000004,258.00000000000006,559944.0,560076.0,516.0,Priority
2886,B6T0000000858,562200.0,0.0207,20,26,12,6,126.0,258.0,562326.0,562458.0,258.0,Priority
2885,B6T0000000858,562200.0,0.0207,20,26,12,6,126.0,258.0,562584.0,562716.0,516.0,Priority
2579,B6T0000001934,572580.0,0.0265,18,6,11,6,47.0,100.0,572627.0,572680.0,100.0,Priority
3034,B6T0000001703,3060.0,0.0186,28,7,13,7,69.0,144.0,3129.0,3204.0,144.0,Priority
1485,B6T0000000758,4500.0,0.0671,15,13,13,7,64.0,134.0,4564.0,4634.0,134.0,Priority
1486,B6T0000000758,4500.0,0.0671,15,13,13,7,64.0,134.0,4698.0,4768.0,268.0,Priority
1487,B6T0000000758,4500.0,0.0671,15,13,14,7,64.0,134.0,4832.0,4902.0,402.0,Priority
1491,B6T0000000758,4500.0,0.0671,15,13,14,7,64.0,134.0,4966.0,5036.0,536.0,Priority
2528,B6T0000001776,7260.0,0.0273,18,5,13,7,45.0,96.0,7305.0,7356.0,96.0,Priority
2529,B6T0000001776,7260.0,0.0273,18,5,13,7,45.0,96.0,7401.0,7452.0,192.0,Priority
2527,B6T0000001776,7260.0,0.0273,18,5,14,7,45.0,96.0,7497.0,7548.0,288.0,Priority
2526,B6T0000001776,7260.0,0.0273,18,5,14,7,45.0,96.0,7593.0,7644.0,384.0,Priority
3220,B6T0000001266,14940.0,0.0157,11,42,13,7,172.00000000000006,350.0000000000001,15112.0,15290.0,350.0,Priority
3222,B6T0000001266,14940.0,0.0157,11,42,13,7,172.00000000000006,350.0000000000001,15462.0,15640.0,700.0,Priority
3221,B6T0000001266,14940.0,0.0157,11,42,14,7,172.00000000000006,350.0000000000001,15812.0,15990.0,1050.0,Priority
3390,B6T0000001652,16380.0,0.0133,40,8,14,7,95.0,196.0,16475.0,16576.0,196.0,Priority
3391,B6T0000001652,16380.0,0.0133,40,8,14,7,95.0,196.0,16671.0,16772.0,392.0,Priority
1509,B6T0000000118,17520.0,0.0664,1,50,13,7,191.50000000000009,389.00000000000017,17711.5,17909.0,389.0,Priority
1510,B6T0000000118,17520.0,0.0664,1,50,13,7,191.50000000000009,389.00000000000017,18100.5,18298.0,778.0,Priority
1511,B6T0000000118,17520.0,0.0664,1,50,14,7,191.50000000000009,389.00000000000017,18489.5,18687.0,1167.0,Priority
1512,B6T0000000118,17520.0,0.0664,1,50,14,7,191.50000000000009,389.00000000000017,18878.5,19076.0,1556.0,Priority
586,B6T0000001238,18840.0,0.1832,4,15,13,7,49.99999999999999,106.0,19126.0,19182.0,342.0,Priority
585,B6T0000001238,18840.0,0.1832,4,15,13,7,49.99999999999999,106.0,19232.0,19288.0,448.0,Priority
584,B6T0000001238,18840.0,0.1832,4,15,14,7,49.99999999999999,106.0,19338.0,19394.0,554.0,Priority
583,B6T0000001238,18840.0,0.1832,4,15,14,7,49.99999999999999,106.0,19444.0,19500.0,660.0,Priority
711,B6T0000000313,19320.0,0.1602,4,44,13,7,167.50000000000009,341.00000000000017,19667.5,19841.0,521.0,Priority
705,B6T0000000313,19320.0,0.1602,4,44,13,7,167.50000000000009,341.00000000000017,20008.5,20182.0,862.0,Priority
706,B6T0000000313,19320.0,0.1602,4,44,14,7,167.50000000000009,341.00000000000017,20349.5,20523.0,1203.0,Priority
707,B6T0000000313,19320.0,0.1602,4,44,14,7,167.50000000000009,341.00000000000017,20690.5,20864.0,1544.0,Priority
743,B6T0000000140,25440.0,0.1595,3,45,13,7,170.50000000000009,347.00000000000017,25610.5,25787.0,347.0,Priority
744,B6T0000000140,25440.0,0.1595,3,45,13,7,170.50000000000009,347.00000000000017,25957.5,26134.0,694.0,Priority
746,B6T0000000140,25440.0,0.1595,3,45,14,7,170.50000000000009,347.00000000000017,26304.5,26481.0,1041.0,Priority
734,B6T0000000140,25440.0,0.1595,3,45,14,7,170.50000000000009,347.00000000000017,26651.5,26828.0,1388.0,Priority
892,B6T0000000488,25440.0,0.1265,9,12,13,7,48.0,102.0,26876.0,26930.0,1490.0,Priority
891,B6T0000000488,25440.0,0.1265,9,12,13,7,48.0,102.0,26978.0,27032.0,1592.0,Priority
890,B6T0000000488,25440.0,0.1265,9,12,14,7,48.0,102.0,27080.0,27134.0,1694.0,Priority
889,B6T0000000488,25440.0,0.1265,9,12,14,7,48.0,102.0,27182.0,27236.0,1796.0,Priority
3058,B6T0000001131,26580.0,0.0183,33,16,14,7,112.0,230.0,27348.0,27466.0,886.0,Priority
3060,B6T0000001131,26580.0,0.0183,33,16,14,7,112.0,230.0,27578.0,27696.0,1116.0,Priority
3553,B6T0000000333,32340.0,0.0115,54,12,14,7,138.0,282.0,32478.0,32622.0,282.0,Priority
3552,B6T0000000333,32340.0,0.0115,54,12,14,7,138.0,282.0,32760.0,32904.0,564.0,Priority
2699,B6T0000001043,34980.0,0.0235,18,25,13,7,118.0,242.0,35098.0,35222.0,242.0,Priority
2696,B6T0000001043,34980.0,0.0235,18,25,13,7,118.0,242.0,35340.0,35464.0,484.0,Priority
2697,B6T0000001043,34980.0,0.0235,18,25,14,7,118.0,242.0,35582.0,35706.0,726.0,Priority
2698,B6T0000001043,34980.0,0.0235,18,25,14,7,118.0,242.0,35824.0,35948.0,968.0,Priority
2796,B6T0000001494,36120.0,0.0224,26,1,13,7,53.0,112.0,36173.0,36232.0,112.0,Priority
2799,B6T0000001494,36120.0,0.0224,26,1,13,7,53.0,112.0,36285.0,36344.0,224.0,Priority
2868,B6T0000000221,38700.0,0.0208,22,44,13,7,203.50000000000009,413.00000000000017,38903.5,39113.0,413.0,Priority
2870,B6T0000000221,38700.0,0.0208,22,44,13,7,203.50000000000009,413.00000000000017,39316.5,39526.0,826.0,Priority
2869,B6T0000000221,38700.0,0.0208,22,44,14,7,203.50000000000009,413.00000000000017,39729.5,39939.0,1239.0,Priority
2871,B6T0000000221,38700.0,0.0208,22,44,14,7,203.50000000000009,413.00000000000017,40142.5,40352.0,1652.0,Priority
3362,B6T0000001358,41160.0,0.0136,41,5,13,7,91.0,188.0,41251.0,41348.0,188.0,Priority
3363,B6T0000001358,41160.0,0.0136,41,5,13,7,91.0,188.0,41439.0,41536.0,376.0,Priority
2104,B6T0000001607,43200.0,0.0396,11,5,13,7,31.0,68.0,43231.0,43268.0,68.0,Priority
2103,B6T0000001607,43200.0,0.0396,11,5,13,7,31.0,68.0,43299.0,43336.0,136.0,Priority
2105,B6T0000001607,43200.0,0.0396,11,5,14,7,31.0,68.0,43367.0,43404.0,204.0,Priority
2101,B6T0000001607,43200.0,0.0396,11,5,14,7,31.0,68.0,43435.0,43472.0,272.0,Priority
432,B6T0000000678,46080.0,0.1895,1,17,13,7,52.0,110.0,46132.0,46190.0,110.0,Priority
431,B6T0000000678,46080.0,0.1895,1,17,13,7,52.0,110.0,46242.0,46300.0,220.0,Priority
427,B6T0000000678,51360.0,0.1895,1,17,14,7,52.0,110.0,51412.0,51470.0,110.0,Priority
428,B6T0000000678,51360.0,0.1895,1,17,14,7,52.0,110.0,51522.0,51580.0,220.0,Priority
3016,B6T0000000570,54060.0,0.0189,17,31,13,7,140.00000000000003,286.00000000000006,54200.0,54346.0,286.0,Priority
1936,B6T0000001937,54120.0,0.0442,9,6,14,7,29.0,64.0,54375.0,54410.0,290.0,Priority
1937,B6T0000001937,54120.0,0.0442,9,6,14,7,29.0,64.0,54439.0,54474.0,354.0,Priority
3018,B6T0000000570,54060.0,0.0189,17,31,13,7,140.00000000000003,286.00000000000006,54614.0,54760.0,700.0,Priority
3017,B6T0000000570,54060.0,0.0189,17,31,14,7,140.00000000000003,286.00000000000006,54900.0,55046.0,986.0,Priority
3596,B6T0000000222,54960.0,0.0112,38,47,14,7,250.50000000000009,507.00000000000017,55296.5,55553.0,593.0,Priority
1541,B6T0000000088,55440.0,0.0638,9,44,14,7,177.50000000000009,361.00000000000017,55730.5,55914.0,474.0,Priority
289,B6T0000001196,55620.0,0.2132,6,12,13,7,42.0,90.0,55956.0,56004.0,384.0,Priority
1538,B6T0000000088,55440.0,0.0638,9,44,14,7,177.50000000000009,361.00000000000017,56181.5,56365.0,925.0,Priority
436,B6T0000000678,56040.0,0.1895,10,9,13,7,38.0,82.0,56403.0,56447.0,407.0,Priority
2169,B6T0000001942,55320.0,0.0372,12,5,13,7,33.0,72.0,56480.0,56519.0,1199.0,Priority
3597,B6T0000000222,54960.0,0.0112,38,47,14,7,250.50000000000009,507.00000000000017,56769.5,57026.0,2066.0,Priority
2015,B6T0000001110,86160.0,0.0424,7,26,13,7,100.0,206.00000000000003,86260.0,86366.0,206.0,Priority
1473,B6T0000000631,86280.0,0.0678,3,24,13,7,84.00000000000001,174.00000000000003,86450.0,86540.0,260.0,Priority
1469,B6T0000000631,86280.0,0.0678,3,24,13,7,84.00000000000001,174.00000000000003,86624.0,86714.0,434.0,Priority
1375,B6T0000000104,86580.0,0.0753,5,46,13,7,179.50000000000009,365.00000000000017,86893.5,87079.0,499.0,Priority
635,B6T0000000469,86880.0,0.1623,1,18,14,7,56.0,118.0,87135.0,87197.0,317.0,Priority
634,B6T0000000469,86880.0,0.1623,1,18,14,7,56.0,118.0,87253.0,87315.0,435.0,Priority
1376,B6T0000000104,86580.0,0.0753,5,46,13,7,179.50000000000009,365.00000000000017,87494.5,87680.0,1100.0,Priority
1481,B6T0000000631,86280.0,0.0678,3,24,14,7,84.00000000000001,174.00000000000003,87764.0,87854.0,1574.0,Priority
2016,B6T0000001110,86160.0,0.0424,7,26,13,7,100.0,206.00000000000003,87954.0,88060.0,1900.0,Priority
2019,B6T0000001110,86160.0,0.0424,7,26,14,7,100.0,206.00000000000003,88160.0,88266.0,2106.0,Priority
1693,B6T0000001375,88080.0,0.0569,6,7,13,7,25.0,56.0,88291.0,88322.0,242.0,Priority
1694,B6T0000001375,88080.0,0.0569,6,7,13,7,25.0,56.0,88347.0,88378.0,298.0,Priority
2013,B6T0000001110,86160.0,0.0424,7,26,14,7,100.0,206.00000000000003,88478.0,88584.0,2424.0,Priority
407,B6T0000000471,88500.0,0.1917,2,16,13,7,49.99999999999999,106.0,88634.0,88690.0,190.0,Priority
404,B6T0000000471,88500.0,0.1917,2,16,13,7,49.99999999999999,106.0,88740.0,88796.0,296.0,Priority
405,B6T0000000471,88500.0,0.1917,2,16,14,7,49.99999999999999,106.0,88846.0,88902.0,402.0,Priority
176,B6T0000000932,88800.0,0.3317,1,15,13,7,43.99999999999999,94.0,88946.0,88996.0,196.0,Priority
182,B6T0000000932,88800.0,0.3317,1,15,13,7,43.99999999999999,94.0,89040.0,89090.0,290.0,Priority
406,B6T0000000471,88500.0,0.1917,2,16,14,7,49.99999999999999,106.0,89140.0,89196.0,696.0,Priority
469,B6T0000001382,88380.0,0.1892,1,7,14,7,15.0,36.0,89211.0,89232.0,852.0,Priority
2952,B6T0000001640,89040.0,0.0198,27,5,14,7,63.0,132.0,89295.0,89364.0,324.0,Priority
2951,B6T0000001640,89040.0,0.0198,27,5,14,7,63.0,132.0,89427.0,89496.0,456.0,Priority
3696,B6T0000001826,88080.0,0.0107,56,2,14,7,115.0,236.0,89611.0,89732.0,1652.0,Priority
3697,B6T0000001826,88080.0,0.0107,56,2,14,7,115.0,236.0,89847.0,89968.0,1888.0,Priority
3658,B6T0000001038,99180.0,0.0109,55,14,14,7,148.0,302.0,99328.0,99482.0,302.0,Priority
3659,B6T0000001038,99180.0,0.0109,55,14,14,7,148.0,302.0,99630.0,99784.0,604.0,Priority
3573,B6T0000001960,105480.0,0.0115,48,8,14,7,111.0,228.00000000000003,105591.0,105708.0,228.0,Priority
3572,B6T0000001960,105480.0,0.0115,48,8,14,7,111.0,228.00000000000003,105819.0,105936.0,456.0,Priority
1057,B6T0000001185,106140.0,0.1039,4,19,13,7,66.0,138.0,106206.0,106278.0,138.0,Priority
1058,B6T0000001185,106140.0,0.1039,4,19,13,7,66.0,138.0,106344.0,106416.0,276.0,Priority
1067,B6T0000001185,106140.0,0.1039,4,19,14,7,66.0,138.0,106482.0,106554.0,414.0,Priority
1056,B6T0000001185,106140.0,0.1039,4,19,14,7,66.0,138.0,106620.0,106692.0,552.0,Priority
2631,B6T0000000942,108180.0,0.0249,26,16,14,7,98.0,202.0,108278.0,108382.0,202.0,Priority
2628,B6T0000000942,108180.0,0.0249,26,16,14,7,98.0,202.0,108480.0,108584.0,404.0,Priority
2572,B6T0000000647,111540.0,0.0267,27,14,13,7,92.0,190.0,111632.0,111730.0,190.0,Priority
2573,B6T0000000647,111540.0,0.0267,27,14,13,7,92.0,190.0,111822.0,111920.0,380.0,Priority
2571,B6T0000000647,111540.0,0.0267,27,14,14,7,92.0,190.0,112012.0,112110.0,570.0,Priority
2570,B6T0000000647,111540.0,0.0267,27,14,14,7,92.0,190.0,112202.0,112300.0,760.0,Priority
3077,B6T0000001763,114180.0,0.0181,29,7,13,7,71.0,148.0,114251.0,114328.0,148.0,Priority
3309,B6T0000001474,117120.0,0.0144,40,3,14,7,85.0,176.0,117205.0,117296.0,176.0,Priority
3308,B6T0000001474,117120.0,0.0144,40,3,14,7,85.0,176.0,117381.0,117472.0,352.0,Priority
43,B6T0000001104,123540.0,0.8431,1,11,13,7,28.0,62.0,123568.0,123602.0,62.0,Priority
46,B6T0000001104,123540.0,0.8431,1,11,13,7,28.0,62.0,123630.0,123664.0,124.0,Priority
48,B6T0000001104,123540.0,0.8431,1,11,14,7,28.0,62.0,123692.0,123726.0,186.0,Priority
49,B6T0000001104,123540.0,0.8431,1,11,14,7,28.0,62.0,123754.0,123788.0,248.0,Priority
3607,B6T0000001654,124080.0,0.0112,52,4,14,7,111.0,228.0,124191.0,124308.0,228.0,Priority
3606,B6T0000001654,124080.0,0.0112,52,4,14,7,111.0,228.0,124419.0,124536.0,456.0,Priority
2806,B6T0000001268,126000.0,0.0222,10,34,13,7,138.00000000000006,282.0000000000001,126138.0,126282.0,282.0,Priority
2805,B6T0000001268,126000.0,0.0222,10,34,13,7,138.00000000000006,282.0000000000001,126420.0,126564.0,564.0,Priority
2804,B6T0000001268,126000.0,0.0222,10,34,14,7,138.00000000000006,282.0000000000001,126702.0,126846.0,846.0,Priority
2807,B6T0000001268,126000.0,0.0222,10,34,14,7,138.00000000000006,282.0000000000001,126984.0,127128.0,1128.0,Priority
1045,B6T0000001052,130500.0,0.1066,6,17,13,7,62.0,130.0,130562.0,130630.0,130.0,Priority
1042,B6T0000001052,130500.0,0.1066,6,17,13,7,62.0,130.0,130692.0,130760.0,260.0,Priority
1032,B6T0000001052,130500.0,0.1066,6,17,14,7,62.0,130.0,130822.0,130890.0,390.0,Priority
1031,B6T0000001052,130500.0,0.1066,6,17,14,7,62.0,130.0,130952.0,131020.0,520.0,Priority
3632,B6T0000000436,134460.0,0.011,39,29,14,7,176.0,358.0,134636.0,134818.0,358.0,Priority
3633,B6T0000000436,134460.0,0.011,39,29,14,7,176.0,358.0,134994.0,135176.0,716.0,Priority
2522,B6T0000001186,135960.0,0.0273,10,30,14,7,122.00000000000004,250.00000000000009,136082.0,136210.0,250.0,Priority
2521,B6T0000001186,135960.0,0.0273,10,30,14,7,122.00000000000004,250.00000000000009,136332.0,136460.0,500.0,Priority
2882,B6T0000001470,138120.0,0.0208,24,8,14,7,63.00000000000001,132.0,138183.0,138252.0,132.0,Priority
2883,B6T0000001470,138120.0,0.0208,24,8,14,7,63.00000000000001,132.0,138315.0,138384.0,264.0,Priority
552,B6T0000001827,140340.0,0.1846,4,2,14,7,11.0,28.0,140351.0,140368.0,28.0,Priority
558,B6T0000001827,140340.0,0.1846,4,2,14,7,11.0,28.0,140379.0,140396.0,56.0,Priority
3098,B6T0000001767,140340.0,0.0177,31,5,13,7,71.0,148.0,140467.0,140544.0,204.0,Priority
2415,B6T0000001130,172260.0,0.0302,4,34,13,7,126.00000000000004,258.0000000000001,172386.0,172518.0,258.0,Priority
2416,B6T0000001130,172260.0,0.0302,4,34,13,7,126.00000000000004,258.0000000000001,172644.0,172776.0,516.0,Priority
2417,B6T0000001130,172260.0,0.0302,4,34,14,7,126.00000000000004,258.0000000000001,172902.0,173034.0,774.0,Priority
357,B6T0000001370,172860.0,0.2001,3,3,13,7,11.0,28.0,173045.0,173062.0,202.0,Priority
351,B6T0000001370,172860.0,0.2001,3,3,13,7,11.0,28.0,173073.0,173090.0,230.0,Priority
359,B6T0000001370,172860.0,0.2001,3,3,14,7,11.0,28.0,173101.0,173118.0,258.0,Priority
353,B6T0000001370,172860.0,0.2001,3,3,14,7,11.0,28.0,173129.0,173146.0,286.0,Priority
2418,B6T0000001130,172260.0,0.0302,4,34,14,7,126.00000000000004,258.0000000000001,173272.0,173404.0,1144.0,Priority
1878,B6T0000001166,173160.0,0.0458,11,21,13,7,88.00000000000001,182.00000000000003,173492.0,173586.0,426.0,Priority
1778,B6T0000001122,173520.0,0.054,7,23,14,7,88.00000000000001,182.00000000000003,173674.0,173768.0,248.0,Priority
1780,B6T0000001122,173520.0,0.054,7,23,14,7,88.00000000000001,182.00000000000003,173856.0,173950.0,430.0,Priority
770,B6T0000000843,173880.0,0.1548,5,15,13,7,51.99999999999999,110.0,174002.0,174060.0,180.0,Priority
769,B6T0000000843,173880.0,0.1548,5,15,13,7,51.99999999999999,110.0,174112.0,174170.0,290.0,Priority
768,B6T0000000843,173880.0,0.1548,5,15,14,7,51.99999999999999,110.0,174222.0,174280.0,400.0,Priority
765,B6T0000000843,173880.0,0.1548,5,15,14,7,51.99999999999999,110.0,174332.0,174390.0,510.0,Priority
995,B6T0000001090,173940.0,0.1122,12,11,13,7,50.0,106.0,174440.0,174496.0,556.0,Priority
996,B6T0000001090,173940.0,0.1122,12,11,13,7,50.0,106.0,174546.0,174602.0,662.0,Priority
1000,B6T0000001090,173940.0,0.1122,12,11,14,7,50.0,106.0,174652.0,174708.0,768.0,Priority
997,B6T0000001090,173940.0,0.1122,12,11,14,7,50.0,106.0,174758.0,174814.0,874.0,Priority
1305,B6T0000000996,174180.0,0.0826,1,24,13,7,80.00000000000001,166.00000000000003,174894.0,174980.0,800.0,Priority
1296,B6T0000000996,174180.0,0.0826,1,24,13,7,80.00000000000001,166.00000000000003,175060.0,175146.0,966.0,Priority
1299,B6T0000000996,174180.0,0.0826,1,24,14,7,80.00000000000001,166.00000000000003,175226.0,175312.0,1132.0,Priority
1883,B6T0000001166,173160.0,0.0458,11,21,13,7,88.00000000000001,182.00000000000003,175400.0,175494.0,2334.0,Priority
472,B6T0000001382,175440.0,0.1892,1,7,14,7,15.0,36.0,175509.0,175530.0,90.0,Priority
1734,B6T0000001429,175320.0,0.0559,6,8,13,7,27.0,60.0,175557.0,175590.0,270.0,Priority
1733,B6T0000001429,175320.0,0.0559,6,8,13,7,27.0,60.0,175617.0,175650.0,330.0,Priority
1731,B6T0000001429,175320.0,0.0559,6,8,14,7,27.0,60.0,175677.0,175710.0,390.0,Priority
1730,B6T0000001429,175320.0,0.0559,6,8,14,7,27.0,60.0,175737.0,175770.0,450.0,Priority
1884,B6T0000001166,173160.0,0.0458,11,21,14,7,88.00000000000001,182.00000000000003,175858.0,175952.0,2792.0,Priority
1881,B6T0000001166,173160.0,0.0458,11,21,14,7,88.00000000000001,182.00000000000003,176040.0,176134.0,2974.0,Priority
1913,B6T0000000403,173760.0,0.0445,4,28,14,7,102.0,210.00000000000003,176236.0,176344.0,2584.0,Priority
1914,B6T0000000403,173760.0,0.0445,4,28,14,7,102.0,210.00000000000003,176446.0,176554.0,2794.0,Priority
2214,B6T0000001272,175140.0,0.0365,27,9,13,7,72.0,150.0,176626.0,176704.0,1564.0,Priority
2215,B6T0000001272,175140.0,0.0365,27,9,13,7,72.0,150.0,176776.0,176854.0,1714.0,Priority
2216,B6T0000001272,175140.0,0.0365,27,9,14,7,72.0,150.0,176926.0,177004.0,1864.0,Priority
2732,B6T0000000432,172860.0,0.0231,3,40,14,7,148.00000000000006,302.0000000000001,177152.0,177306.0,4446.0,Priority
2734,B6T0000000432,172860.0,0.0231,3,40,14,7,148.00000000000006,302.0000000000001,177454.0,177608.0,4748.0,Priority
2887,B6T0000000093,175500.0,0.0206,17,48,13,7,213.50000000000009,433.00000000000017,177821.5,178041.0,2541.0,Priority
2888,B6T0000000093,175500.0,0.0206,17,48,13,7,213.50000000000009,433.00000000000017,178254.5,178474.0,2974.0,Priority
2889,B6T0000000093,175500.0,0.0206,17,48,14,7,213.50000000000009,433.00000000000017,178687.5,178907.0,3407.0,Priority
3082,B6T0000001138,172920.0,0.0179,11,38,14,7,156.00000000000006,318.0000000000001,179063.0,179225.0,6305.0,Priority
3083,B6T0000001138,172920.0,0.0179,11,38,14,7,156.00000000000006,318.0000000000001,179381.0,179543.0,6623.0,Priority
3208,B6T0000000893,173280.0,0.0158,23,30,13,7,148.00000000000003,302.00000000000006,179691.0,179845.0,6565.0,Priority
3209,B6T0000000893,173280.0,0.0158,23,30,13,7,148.00000000000003,302.00000000000006,179993.0,180147.0,6867.0,Priority
3210,B6T0000000893,173280.0,0.0158,23,30,14,7,148.00000000000003,302.00000000000006,180295.0,180449.0,7169.0,Priority
3675,B6T0000000514,173340.0,0.0108,46,23,13,7,166.0,338.0,180615.0,180787.0,7447.0,Priority
3674,B6T0000000514,173340.0,0.0108,46,23,13,7,166.0,338.0,180953.0,181125.0,7785.0,Priority
2457,B6T0000001943,181260.0,0.0288,19,1,13,7,39.0,84.0,181299.0,181344.0,84.0,Priority
2455,B6T0000001943,181260.0,0.0288,19,1,13,7,39.0,84.0,181383.0,181428.0,168.0,Priority
2456,B6T0000001943,181260.0,0.0288,19,1,14,7,39.0,84.0,181467.0,181512.0,252.0,Priority
2609,B6T0000000322,184800.0,0.0254,5,36,14,7,136.00000000000006,278.0000000000001,184936.0,185078.0,278.0,Priority
2610,B6T0000000322,184800.0,0.0254,5,36,14,7,136.00000000000006,278.0000000000001,185214.0,185356.0,556.0,Priority
1417,B6T0000000947,188340.0,0.0705,15,12,14,7,60.0,126.0,188400.0,188466.0,126.0,Priority
1428,B6T0000000947,188340.0,0.0705,15,12,14,7,60.0,126.0,188526.0,188592.0,252.0,Priority
3025,B6T0000000103,189840.0,0.0187,25,44,13,7,209.50000000000009,425.00000000000017,190049.5,190265.0,425.0,Priority
202,B6T0000000932,190140.0,0.3317,1,15,14,7,43.99999999999999,94.0,190309.0,190359.0,219.0,Priority
201,B6T0000000932,190140.0,0.3317,1,15,14,7,43.99999999999999,94.0,190403.0,190453.0,313.0,Priority
3027,B6T0000000103,189840.0,0.0187,25,44,13,7,209.50000000000009,425.00000000000017,190662.5,190878.0,1038.0,Priority
3026,B6T0000000103,189840.0,0.0187,25,44,14,7,209.50000000000009,425.00000000000017,191087.5,191303.0,1463.0,Priority
