入库批次,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),流动时间(s),是否复合
IN0185,B6T0000000540,E3,7,14,14,55,浅位,94500.0,99790.0,99944.0,5444.0,是
IN0185,B6T0000000540,E3,7,14,14,55,深位,94500.0,100098.0,100252.0,5752.0,否
IN0185,B6T0000000540,E3,7,13,12,62,浅位,94500.0,100400.0,100560.0,6060.0,否
IN0185,B6T0000000540,E3,7,13,12,62,深位,94500.0,100714.0,100874.0,6374.0,否
IN0185,B6T0000000540,E3,7,13,13,60,浅位,94500.0,101028.0,101188.0,6688.0,否
IN0185,B6T0000000540,E3,7,13,13,60,深位,94500.0,101342.0,101502.0,7002.0,否
IN0185,B6T0000000540,E3,7,13,14,58,浅位,94500.0,101656.0,101816.0,7316.0,否
IN0185,B6T0000000540,E3,7,13,14,58,深位,94500.0,101970.0,102130.0,7630.0,否
IN0185,B6T0000000540,E3,7,14,9,68,浅位,94500.0,102284.0,102444.0,7944.0,否
IN0185,B6T0000000540,E3,7,14,9,68,深位,94500.0,102598.0,102758.0,8258.0,否
IN0185,B6T0000000540,E3,7,14,10,66,浅位,94500.0,102912.0,103072.0,8572.0,否
IN0185,B6T0000000540,E3,7,14,10,66,深位,94500.0,103226.0,103386.0,8886.0,否
IN0185,B6T0000000540,E3,7,14,11,64,浅位,94500.0,103540.0,103700.0,9200.0,否
IN0185,B6T0000000540,E3,7,14,11,64,深位,94500.0,103854.0,104014.0,9514.0,否
IN0185,B6T0000000540,E3,7,14,12,62,浅位,94500.0,104168.0,104328.0,9828.0,否
IN0185,B6T0000000540,E3,7,14,12,62,深位,94500.0,104482.0,104642.0,10142.0,否
IN0185,B6T0000000540,E3,7,14,13,60,浅位,94500.0,104796.0,104956.0,10456.0,否
IN0185,B6T0000000540,E3,7,14,13,60,深位,94500.0,105110.0,105270.0,10770.0,否
IN0185,B6T0000000540,E3,7,14,14,58,浅位,94500.0,105424.0,105584.0,11084.0,否
IN0185,B6T0000000540,E3,7,14,14,58,深位,94500.0,105738.0,105898.0,11398.0,否
IN0493,B6T0000001481,E1,7,13,4,17,深位,108180.0,108180.0,108227.0,47.0,否
IN0493,B6T0000001481,E1,7,13,1,21,深位,108180.0,108268.0,108317.0,137.0,否
IN0493,B6T0000001481,E1,7,14,5,17,深位,108180.0,108360.0,108409.0,229.0,否
IN0608,B6T0000001801,E1,7,13,5,18,浅位,113640.0,113640.0,113691.0,51.0,否
IN0608,B6T0000001801,E1,7,13,5,18,深位,113640.0,113736.0,113787.0,147.0,否
IN0608,B6T0000001801,E1,7,14,5,18,浅位,113640.0,113832.0,113883.0,243.0,否
IN0608,B6T0000001801,E1,7,14,5,18,深位,113640.0,113928.0,113979.0,339.0,否
IN0608,B6T0000001801,E1,7,13,1,26,浅位,113640.0,114024.0,114083.0,443.0,否
IN0608,B6T0000001801,E1,7,13,1,26,深位,113640.0,114136.0,114195.0,555.0,否
IN0608,B6T0000001801,E1,7,13,3,25,深位,113640.0,114248.0,114309.0,669.0,否
IN0608,B6T0000001801,E1,7,13,6,23,深位,113640.0,114364.0,114427.0,787.0,否
IN0376,B6T0000001146,E3,7,13,19,4,浅位,119400.0,119400.0,119472.0,72.0,否
IN0376,B6T0000001146,E3,7,13,19,4,深位,119400.0,119538.0,119610.0,210.0,否
IN0376,B6T0000001146,E3,7,14,19,4,浅位,119400.0,119676.0,119748.0,348.0,否
IN0376,B6T0000001146,E3,7,14,19,4,深位,119400.0,119814.0,119886.0,486.0,否
IN0376,B6T0000001146,E3,7,13,14,27,浅位,119400.0,119952.0,120050.0,650.0,否
IN0376,B6T0000001146,E3,7,13,14,27,深位,119400.0,120142.0,120240.0,840.0,否
IN0376,B6T0000001146,E3,7,14,14,27,浅位,119400.0,120332.0,120430.0,1030.0,否
IN0376,B6T0000001146,E3,7,14,14,27,深位,119400.0,120522.0,120620.0,1220.0,否
IN0376,B6T0000001146,E3,7,14,16,26,浅位,119400.0,120712.0,120816.0,1416.0,否
IN0376,B6T0000001146,E3,7,14,16,26,深位,119400.0,120914.0,121018.0,1618.0,否
IN0221,B6T0000000642,E3,7,13,10,67,浅位,119400.0,121116.0,121278.0,1878.0,否
IN0221,B6T0000000642,E3,7,13,10,67,深位,119400.0,121434.0,121596.0,2196.0,否
IN0221,B6T0000000642,E3,7,13,11,65,浅位,119400.0,121752.0,121914.0,2514.0,否
IN0337,B6T0000001038,E3,7,13,11,65,深位,119700.0,122070.0,122232.0,2532.0,否
IN0337,B6T0000001038,E3,7,13,12,63,浅位,119700.0,122388.0,122550.0,2850.0,否
IN0293,B6T0000000880,E3,7,13,17,6,浅位,135600.0,135600.0,135668.0,68.0,否
IN0293,B6T0000000880,E3,7,13,17,6,深位,135600.0,135730.0,135798.0,198.0,否
IN0293,B6T0000000880,E3,7,14,17,6,浅位,135600.0,135860.0,135928.0,328.0,否
IN0047,B6T0000000138,E4,7,14,45,3,浅位,137880.0,137880.0,138056.5,176.5,否
IN0047,B6T0000000138,E4,7,14,45,3,深位,137880.0,138227.0,138403.5,523.5,否
IN0637,B6T0000001934,E1,7,14,2,4,浅位,141300.0,141300.0,141317.0,17.0,否
IN0637,B6T0000001934,E1,7,14,2,4,深位,141300.0,141328.0,141345.0,45.0,否
IN0637,B6T0000001934,E1,7,14,4,25,深位,141300.0,141356.0,141419.0,119.0,否
IN0637,B6T0000001934,E1,7,13,5,26,深位,141300.0,141476.0,141543.0,243.0,否
IN0637,B6T0000001934,E1,7,14,17,6,深位,141300.0,141604.0,141672.0,372.0,否
IN0637,B6T0000001934,E1,7,13,5,27,深位,141300.0,141734.0,141803.0,503.0,否
IN0637,B6T0000001934,E1,7,14,5,27,浅位,141300.0,141866.0,141935.0,635.0,否
IN0637,B6T0000001934,E1,7,13,8,24,深位,141300.0,141998.0,142067.0,767.0,否
IN0012,B6T0000000030,E4,7,13,44,9,深位,145380.0,145380.0,145563.5,183.5,否
IN0012,B6T0000000030,E4,7,14,44,9,浅位,145380.0,145741.0,145924.5,544.5,否
IN0012,B6T0000000030,E4,7,14,44,9,深位,145380.0,146102.0,146285.5,905.5,否
IN0012,B6T0000000030,E4,7,14,46,8,深位,145380.0,146463.0,146654.5,1274.5,否
IN0012,B6T0000000030,E4,7,13,44,16,深位,145380.0,146840.0,147037.5,1657.5,否
IN0079,B6T0000000219,E4,7,13,44,21,深位,145680.0,147229.0,147436.5,1756.5,否
IN0079,B6T0000000219,E4,7,13,44,22,浅位,145680.0,147638.0,147847.5,2167.5,否
IN0079,B6T0000000219,E4,7,13,44,22,深位,145680.0,148051.0,148260.5,2580.5,否
IN0079,B6T0000000219,E4,7,14,44,22,浅位,145680.0,148464.0,148673.5,2993.5,否
IN0079,B6T0000000219,E4,7,14,44,22,深位,145680.0,148877.0,149086.5,3406.5,否
IN0079,B6T0000000219,E4,7,14,45,20,深位,145680.0,149290.0,149500.5,3820.5,否
IN0079,B6T0000000219,E4,7,14,49,15,深位,145680.0,149705.0,149925.5,4245.5,否
IN0079,B6T0000000219,E4,7,14,46,29,深位,145680.0,150140.0,150373.5,4693.5,否
IN0079,B6T0000000219,E4,7,14,49,29,深位,145680.0,150601.0,150849.5,5169.5,否
IN0079,B6T0000000219,E4,7,13,43,45,深位,145680.0,151092.0,151342.5,5662.5,否
IN0079,B6T0000000219,E4,7,14,45,40,深位,145680.0,151587.0,151837.5,6157.5,否
IN0079,B6T0000000219,E4,7,13,44,43,深位,145680.0,152082.0,152333.5,6653.5,否
IN0033,B6T0000000102,E4,7,13,47,38,深位,145740.0,152579.0,152835.5,7095.5,否
IN0033,B6T0000000102,E4,7,13,49,33,深位,145740.0,153086.0,153342.5,7602.5,否
IN0537,B6T0000001594,E1,7,13,3,3,浅位,175560.0,175638.0,175655.0,95.0,是
IN0537,B6T0000001594,E1,7,13,3,3,深位,175560.0,175946.0,175963.0,403.0,是
IN0537,B6T0000001594,E1,7,14,3,3,浅位,175560.0,176254.0,176271.0,711.0,是
IN0537,B6T0000001594,E1,7,14,3,3,深位,175560.0,176578.0,176595.0,1035.0,是
IN0537,B6T0000001594,E1,7,13,11,12,浅位,175560.0,176902.0,176958.0,1398.0,是
IN0537,B6T0000001594,E1,7,13,11,12,深位,175560.0,177074.0,177130.0,1570.0,是
IN0537,B6T0000001594,E1,7,14,11,12,浅位,175560.0,177246.0,177302.0,1742.0,是
IN0659,B6T0000001982,E1,7,14,11,12,深位,175920.0,177390.0,177446.0,1526.0,是
IN0659,B6T0000001982,E1,7,13,15,5,浅位,175920.0,177534.0,177592.0,1672.0,是
IN0659,B6T0000001982,E1,7,13,15,5,深位,175920.0,177650.0,177708.0,1788.0,是
IN0282,B6T0000000844,E3,7,14,15,5,浅位,187200.0,187200.0,187258.0,58.0,否
IN0282,B6T0000000844,E3,7,14,15,5,深位,187200.0,187310.0,187368.0,168.0,否
IN0422,B6T0000001289,E3,7,14,12,15,浅位,189180.0,189180.0,189246.0,66.0,否
IN0422,B6T0000001289,E3,7,14,12,15,深位,189180.0,189306.0,189372.0,192.0,否
IN0350,B6T0000001086,E3,7,13,9,27,浅位,189240.0,189432.0,189510.0,270.0,否
IN0350,B6T0000001086,E3,7,13,9,27,深位,189240.0,189582.0,189660.0,420.0,否
IN0350,B6T0000001086,E3,7,14,9,27,浅位,189240.0,189732.0,189810.0,570.0,否
IN0350,B6T0000001086,E3,7,14,23,7,浅位,189240.0,189882.0,189976.0,736.0,否
IN0350,B6T0000001086,E3,7,14,23,7,深位,189240.0,190064.0,190158.0,918.0,否
IN0455,B6T0000001371,E1,7,13,1,19,浅位,190080.0,190246.0,190291.0,211.0,是
IN0455,B6T0000001371,E1,7,13,1,19,深位,190080.0,190677.0,190722.0,642.0,是
IN0209,B6T0000000613,E3,7,14,28,4,浅位,189300.0,191108.0,191216.0,1916.0,是
IN0209,B6T0000000613,E3,7,14,28,4,深位,189300.0,191539.0,191647.0,2347.0,否
IN0209,B6T0000000613,E3,7,13,25,18,浅位,189300.0,191749.0,191873.0,2573.0,否
IN0578,B6T0000001714,E1,7,14,4,8,浅位,194340.0,194340.0,194369.0,29.0,否
IN0578,B6T0000001714,E1,7,14,4,8,深位,194340.0,194392.0,194421.0,81.0,否
IN0578,B6T0000001714,E1,7,14,1,19,浅位,194340.0,194444.0,194489.0,149.0,否
IN0148,B6T0000000437,E3,7,14,14,7,浅位,198900.0,198900.0,198958.0,58.0,否
IN0148,B6T0000000437,E3,7,14,14,7,深位,198900.0,199010.0,199068.0,168.0,否
IN0148,B6T0000000437,E3,7,13,14,14,浅位,198900.0,199120.0,199192.0,292.0,否
IN0148,B6T0000000437,E3,7,13,14,14,深位,198900.0,199258.0,199330.0,430.0,是
IN0148,B6T0000000437,E3,7,14,14,14,浅位,198900.0,199402.0,199474.0,574.0,是
IN0148,B6T0000000437,E3,7,14,14,14,深位,198900.0,199546.0,199618.0,718.0,是
IN0148,B6T0000000437,E3,7,13,20,12,浅位,198900.0,199690.0,199782.0,882.0,是
IN0148,B6T0000000437,E3,7,13,20,12,深位,198900.0,199874.0,199966.0,1066.0,是
IN0148,B6T0000000437,E3,7,13,9,38,浅位,198900.0,200218.0,200318.0,1418.0,是
IN0148,B6T0000000437,E3,7,13,25,18,深位,198900.0,200578.0,200702.0,1802.0,否
IN0148,B6T0000000437,E3,7,14,30,10,浅位,198900.0,200820.0,200948.0,2048.0,否
IN0148,B6T0000000437,E3,7,14,30,10,深位,198900.0,201070.0,201198.0,2298.0,否
IN0429,B6T0000001304,E3,7,13,12,6,深位,217320.0,217320.0,217368.0,48.0,否
IN0429,B6T0000001304,E3,7,14,12,6,浅位,217320.0,217410.0,217458.0,138.0,否
IN0429,B6T0000001304,E3,7,14,12,6,深位,217320.0,217500.0,217548.0,228.0,否
IN0429,B6T0000001304,E3,7,13,16,8,浅位,217320.0,217590.0,217658.0,338.0,否
IN0429,B6T0000001304,E3,7,13,16,8,深位,217320.0,217720.0,217788.0,468.0,否
IN0429,B6T0000001304,E3,7,14,16,8,浅位,217320.0,217850.0,217918.0,598.0,否
IN0429,B6T0000001304,E3,7,14,16,8,深位,217320.0,217980.0,218048.0,728.0,否
IN0461,B6T0000001385,E1,7,13,4,4,浅位,229800.0,229800.0,229821.0,21.0,否
IN0461,B6T0000001385,E1,7,13,4,4,深位,229800.0,229836.0,229857.0,57.0,否
IN0163,B6T0000000476,E3,7,13,27,2,浅位,231000.0,231000.0,231100.0,100.0,否
IN0163,B6T0000000476,E3,7,13,27,2,深位,231000.0,231194.0,231294.0,294.0,否
IN0351,B6T0000001087,E3,7,14,27,2,浅位,231060.0,231388.0,231488.0,428.0,否
IN0351,B6T0000001087,E3,7,14,27,2,深位,231060.0,231582.0,231682.0,622.0,否
IN0351,B6T0000001087,E3,7,13,34,4,浅位,231060.0,231776.0,231908.0,848.0,否
IN0197,B6T0000000571,E3,7,13,34,4,深位,231360.0,232034.0,232166.0,806.0,否
IN0197,B6T0000000571,E3,7,14,34,4,浅位,231360.0,232292.0,232424.0,1064.0,否
IN0197,B6T0000000571,E3,7,14,34,4,深位,231360.0,232550.0,232682.0,1322.0,否
IN0197,B6T0000000571,E3,7,13,36,3,浅位,231360.0,232808.0,232946.0,1586.0,否
IN0197,B6T0000000571,E3,7,13,36,3,深位,231360.0,233078.0,233216.0,1856.0,否
IN0550,B6T0000001645,E1,7,14,4,4,浅位,233100.0,233348.0,233369.0,269.0,否
IN0550,B6T0000001645,E1,7,14,4,4,深位,233100.0,233384.0,233405.0,305.0,否
IN0550,B6T0000001645,E1,7,13,2,7,浅位,233100.0,233420.0,233443.0,343.0,否
IN0550,B6T0000001645,E1,7,13,2,7,深位,233100.0,233460.0,233483.0,383.0,否
IN0550,B6T0000001645,E1,7,14,2,7,浅位,233100.0,233500.0,233523.0,423.0,否
IN0550,B6T0000001645,E1,7,14,2,7,深位,233100.0,233540.0,233563.0,463.0,否
IN0550,B6T0000001645,E1,7,13,2,13,浅位,233100.0,233580.0,233615.0,515.0,否
IN0550,B6T0000001645,E1,7,13,4,30,浅位,233100.0,233644.0,233717.0,617.0,否
IN0550,B6T0000001645,E1,7,13,4,30,深位,233100.0,233784.0,233857.0,757.0,否
IN0197,B6T0000000571,E3,7,14,36,3,浅位,231360.0,233924.0,234062.0,2702.0,否
IN0197,B6T0000000571,E3,7,14,36,3,深位,231360.0,234194.0,234332.0,2972.0,否
IN0197,B6T0000000571,E3,7,14,36,5,浅位,231360.0,234464.0,234606.0,3246.0,否
IN0197,B6T0000000571,E3,7,14,36,5,深位,231360.0,234742.0,234884.0,3524.0,否
IN0197,B6T0000000571,E3,7,13,34,10,浅位,231360.0,235020.0,235164.0,3804.0,否
IN0197,B6T0000000571,E3,7,13,34,10,深位,231360.0,235302.0,235446.0,4086.0,否
IN0135,B6T0000000403,E3,7,14,34,10,浅位,232440.0,235584.0,235728.0,3288.0,否
IN0135,B6T0000000403,E3,7,14,34,10,深位,232440.0,235866.0,236010.0,3570.0,否
IN0135,B6T0000000403,E3,7,13,30,23,浅位,232440.0,236148.0,236302.0,3862.0,否
IN0135,B6T0000000403,E3,7,13,30,23,深位,232440.0,236450.0,236604.0,4164.0,否
IN0135,B6T0000000403,E3,7,14,30,23,浅位,232440.0,236752.0,236906.0,4466.0,否
IN0135,B6T0000000403,E3,7,13,12,63,深位,232440.0,237054.0,237216.0,4776.0,否
IN0135,B6T0000000403,E3,7,13,13,61,浅位,232440.0,237372.0,237534.0,5094.0,否
IN0135,B6T0000000403,E3,7,13,13,61,深位,232440.0,237690.0,237852.0,5412.0,否
IN0135,B6T0000000403,E3,7,13,14,59,浅位,232440.0,238008.0,238170.0,5730.0,否
IN0135,B6T0000000403,E3,7,13,14,59,深位,232440.0,238326.0,238488.0,6048.0,否
IN0135,B6T0000000403,E3,7,13,15,57,浅位,232440.0,238644.0,238806.0,6366.0,否
IN0135,B6T0000000403,E3,7,13,15,57,深位,232440.0,238962.0,239124.0,6684.0,否
IN0596,B6T0000001771,E1,7,14,4,30,浅位,258300.0,258300.0,258373.0,73.0,否
IN0596,B6T0000001771,E1,7,14,2,33,深位,258300.0,258440.0,258515.0,215.0,否
IN0596,B6T0000001771,E1,7,13,5,31,浅位,258300.0,258584.0,258661.0,361.0,否
IN0596,B6T0000001771,E1,7,14,1,36,深位,258300.0,258732.0,258811.0,511.0,否
IN0596,B6T0000001771,E1,7,13,2,36,深位,258300.0,258884.0,258965.0,665.0,否
IN0596,B6T0000001771,E1,7,13,5,33,深位,258300.0,259040.0,259121.0,821.0,否
IN0596,B6T0000001771,E1,7,14,3,35,深位,258300.0,259196.0,259277.0,977.0,是
IN0596,B6T0000001771,E1,7,14,5,11,浅位,258300.0,259366.0,259403.0,1103.0,是
IN0596,B6T0000001771,E1,7,14,5,11,深位,258300.0,259440.0,259477.0,1177.0,否
IN0565,B6T0000001673,E1,7,13,6,33,深位,258420.0,259508.0,259591.0,1171.0,否
IN0565,B6T0000001673,E1,7,13,5,35,深位,258420.0,259668.0,259753.0,1333.0,是
IN0565,B6T0000001673,E1,7,13,3,39,深位,258420.0,260000.0,260089.0,1669.0,是
IN0565,B6T0000001673,E1,7,13,5,37,深位,258420.0,260348.0,260437.0,2017.0,是
IN0565,B6T0000001673,E1,7,14,2,8,浅位,258420.0,260526.0,260551.0,2131.0,是
IN0565,B6T0000001673,E1,7,14,2,8,深位,258420.0,260576.0,260601.0,2181.0,是
IN0565,B6T0000001673,E1,7,13,14,2,浅位,258420.0,260696.0,260744.0,2324.0,是
IN0565,B6T0000001673,E1,7,13,14,2,深位,258420.0,260792.0,260840.0,2420.0,是
IN0191,B6T0000000552,E3,7,14,14,2,浅位,260880.0,260888.0,260936.0,56.0,是
IN0191,B6T0000000552,E3,7,14,14,2,深位,260880.0,260984.0,261032.0,152.0,是
IN0191,B6T0000000552,E3,7,13,10,10,浅位,260880.0,261112.0,261160.0,280.0,是
IN0565,B6T0000001673,E1,7,13,10,10,深位,258420.0,261208.0,261256.0,2836.0,是
IN0585,B6T0000001740,E1,7,14,10,10,浅位,258420.0,261304.0,261352.0,2932.0,是
IN0585,B6T0000001740,E1,7,14,10,10,深位,258420.0,261400.0,261448.0,3028.0,否
IN0585,B6T0000001740,E1,7,14,1,41,深位,258420.0,261490.0,261579.0,3159.0,否
IN0585,B6T0000001740,E1,7,13,1,42,深位,258420.0,261662.0,261753.0,3333.0,否
IN0585,B6T0000001740,E1,7,13,6,39,深位,258420.0,261838.0,261933.0,3513.0,否
IN0585,B6T0000001740,E1,7,13,5,41,浅位,258420.0,262022.0,262119.0,3699.0,否
IN0585,B6T0000001740,E1,7,13,5,41,深位,258420.0,262210.0,262307.0,3887.0,否
IN0585,B6T0000001740,E1,7,14,1,46,深位,258420.0,262398.0,262497.0,4077.0,否
IN0585,B6T0000001740,E1,7,13,27,2,浅位,258420.0,262590.0,262690.0,4270.0,否
IN0585,B6T0000001740,E1,7,13,27,2,深位,258420.0,262784.0,262884.0,4464.0,是
IN0443,B6T0000001342,E1,7,13,3,46,深位,258660.0,263137.0,263240.0,4580.0,是
IN0443,B6T0000001342,E1,7,13,7,42,深位,258660.0,263662.0,263765.0,5105.0,否
IN0443,B6T0000001342,E1,7,13,8,41,深位,258660.0,263862.0,263965.0,5305.0,是
IN0443,B6T0000001342,E1,7,13,1,15,浅位,258660.0,264068.0,264105.0,5445.0,是
IN0443,B6T0000001342,E1,7,13,1,15,深位,258660.0,264142.0,264179.0,5519.0,是
IN0443,B6T0000001342,E1,7,14,1,15,浅位,258660.0,264216.0,264253.0,5593.0,是
IN0443,B6T0000001342,E1,7,14,1,15,深位,258660.0,264290.0,264327.0,5667.0,否
IN0443,B6T0000001342,E1,7,13,1,48,深位,258660.0,264358.0,264461.0,5801.0,否
IN0443,B6T0000001342,E1,7,13,4,47,深位,258660.0,264558.0,264665.0,6005.0,否
IN0443,B6T0000001342,E1,7,13,4,48,深位,258660.0,264766.0,264875.0,6215.0,否
IN0443,B6T0000001342,E1,7,14,2,52,深位,258660.0,264978.0,265091.0,6431.0,否
IN0443,B6T0000001342,E1,7,14,4,52,浅位,258660.0,265198.0,265315.0,6655.0,否
IN0443,B6T0000001342,E1,7,14,4,52,深位,258660.0,265426.0,265543.0,6883.0,否
IN0443,B6T0000001342,E1,7,14,1,56,深位,258660.0,265654.0,265773.0,7113.0,否
IN0443,B6T0000001342,E1,7,14,5,52,深位,258660.0,265886.0,266005.0,7345.0,否
IN0499,B6T0000001498,E1,7,14,7,50,深位,258720.0,266118.0,266237.0,7517.0,否
IN0499,B6T0000001498,E1,7,13,4,53,深位,258720.0,266350.0,266469.0,7749.0,否
IN0472,B6T0000001417,E1,7,13,2,56,深位,258780.0,266582.0,266703.0,7923.0,否
IN0472,B6T0000001417,E1,7,14,2,56,浅位,258780.0,266818.0,266939.0,8159.0,是
IN0027,B6T0000000085,E4,7,14,45,3,浅位,258480.0,267142.0,267318.5,8838.5,是
IN0027,B6T0000000085,E4,7,14,45,3,深位,258480.0,267751.0,267927.5,9447.5,是
IN0026,B6T0000000081,E4,7,13,43,3,浅位,258660.0,268104.0,268270.5,9610.5,是
IN0026,B6T0000000081,E4,7,13,43,3,深位,258660.0,268437.0,268603.5,9943.5,是
IN0026,B6T0000000081,E4,7,14,43,3,浅位,258660.0,268770.0,268936.5,10276.5,是
IN0026,B6T0000000081,E4,7,14,43,3,深位,258660.0,269103.0,269269.5,10609.5,否
IN0026,B6T0000000081,E4,7,13,44,20,浅位,258660.0,269430.0,269635.5,10975.5,否
IN0042,B6T0000000120,E4,7,13,44,20,深位,259020.0,269835.0,270040.5,11020.5,否
IN0042,B6T0000000120,E4,7,14,44,20,浅位,259020.0,270240.0,270445.5,11425.5,否
IN0042,B6T0000000120,E4,7,14,44,20,深位,259020.0,270645.0,270850.5,11830.5,否
IN0042,B6T0000000120,E4,7,13,44,25,浅位,259020.0,271050.0,271265.5,12245.5,否
IN0042,B6T0000000120,E4,7,13,44,25,深位,259020.0,271475.0,271690.5,12670.5,否
IN0042,B6T0000000120,E4,7,14,44,25,浅位,259020.0,271900.0,272115.5,13095.5,否
IN0042,B6T0000000120,E4,7,13,43,48,深位,259020.0,272325.0,272581.5,13561.5,否
IN0042,B6T0000000120,E4,7,14,43,48,浅位,259020.0,272832.0,273088.5,14068.5,否
IN0060,B6T0000000163,E4,7,14,43,48,深位,259320.0,273339.0,273595.5,14275.5,否
IN0060,B6T0000000163,E4,7,13,43,49,浅位,259320.0,273846.0,274104.5,14784.5,否
IN0060,B6T0000000163,E4,7,13,43,49,深位,259320.0,274357.0,274615.5,15295.5,否
IN0060,B6T0000000163,E4,7,14,43,49,浅位,259320.0,274868.0,275126.5,15806.5,否
IN0176,B6T0000000508,E3,7,13,12,6,浅位,308700.0,308700.0,308748.0,48.0,否
IN0176,B6T0000000508,E3,7,13,30,9,浅位,308700.0,308790.0,308916.0,216.0,否
IN0176,B6T0000000508,E3,7,13,21,32,浅位,308700.0,309036.0,309172.0,472.0,否
IN0176,B6T0000000508,E3,7,13,33,9,浅位,308700.0,309302.0,309440.0,740.0,否
IN0176,B6T0000000508,E3,7,13,33,9,深位,308700.0,309572.0,309710.0,1010.0,否
IN0176,B6T0000000508,E3,7,13,10,67,浅位,308700.0,309842.0,310004.0,1304.0,否
IN0176,B6T0000000508,E3,7,13,10,67,深位,308700.0,310160.0,310322.0,1622.0,否
IN0176,B6T0000000508,E3,7,14,10,67,浅位,308700.0,310478.0,310640.0,1940.0,否
IN0176,B6T0000000508,E3,7,14,10,67,深位,308700.0,310796.0,310958.0,2258.0,否
IN0510,B6T0000001531,E1,7,13,2,4,浅位,310920.0,311114.0,311131.0,211.0,是
IN0510,B6T0000001531,E1,7,13,17,6,浅位,310920.0,311250.0,311318.0,398.0,是
IN0510,B6T0000001531,E1,7,13,17,6,深位,310920.0,311386.0,311454.0,534.0,否
IN0510,B6T0000001531,E1,7,14,2,56,深位,310920.0,311516.0,311637.0,717.0,否
IN0510,B6T0000001531,E1,7,14,5,54,深位,310920.0,311752.0,311875.0,955.0,否
IN0510,B6T0000001531,E1,7,13,1,59,浅位,310920.0,311992.0,312117.0,1197.0,否
IN0176,B6T0000000508,E3,7,14,11,65,浅位,308700.0,312236.0,312398.0,3698.0,否
IN0176,B6T0000000508,E3,7,14,11,65,深位,308700.0,312554.0,312716.0,4016.0,否
IN0176,B6T0000000508,E3,7,14,12,63,浅位,308700.0,312872.0,313034.0,4334.0,否
IN0176,B6T0000000508,E3,7,14,12,63,深位,308700.0,313190.0,313352.0,4652.0,否
IN0176,B6T0000000508,E3,7,14,13,61,浅位,308700.0,313508.0,313670.0,4970.0,否
IN0176,B6T0000000508,E3,7,14,13,61,深位,308700.0,313826.0,313988.0,5288.0,是
IN0176,B6T0000000508,E3,7,14,14,59,浅位,308700.0,314150.0,314312.0,5612.0,是
IN0176,B6T0000000508,E3,7,14,14,59,深位,308700.0,314474.0,314636.0,5936.0,否
IN0176,B6T0000000508,E3,7,14,15,57,浅位,308700.0,314792.0,314954.0,6254.0,否
IN0176,B6T0000000508,E3,7,14,15,57,深位,308700.0,315110.0,315272.0,6572.0,否
IN0176,B6T0000000508,E3,7,14,38,11,浅位,308700.0,315428.0,315590.0,6890.0,否
IN0176,B6T0000000508,E3,7,14,38,11,深位,308700.0,315746.0,315908.0,7208.0,是
IN0176,B6T0000000508,E3,7,13,10,68,浅位,308700.0,316070.0,316234.0,7534.0,是
IN0176,B6T0000000508,E3,7,13,10,68,深位,308700.0,316398.0,316562.0,7862.0,是
IN0176,B6T0000000508,E3,7,13,11,66,浅位,308700.0,316726.0,316890.0,8190.0,是
IN0176,B6T0000000508,E3,7,13,9,9,浅位,308700.0,317054.0,317096.0,8396.0,是
IN0176,B6T0000000508,E3,7,13,9,9,深位,308700.0,317138.0,317180.0,8480.0,是
IN0176,B6T0000000508,E3,7,14,9,9,浅位,308700.0,317222.0,317264.0,8564.0,是
IN0176,B6T0000000508,E3,7,14,9,9,深位,308700.0,317306.0,317348.0,8648.0,是
IN0176,B6T0000000508,E3,7,13,16,2,浅位,308700.0,317446.0,317502.0,8802.0,是
IN0176,B6T0000000508,E3,7,13,16,2,深位,308700.0,317558.0,317614.0,8914.0,是
IN0176,B6T0000000508,E3,7,14,11,12,深位,308700.0,317710.0,317766.0,9066.0,是
IN0176,B6T0000000508,E3,7,13,13,5,浅位,308700.0,317838.0,317888.0,9188.0,是
IN0176,B6T0000000508,E3,7,13,13,5,深位,308700.0,317938.0,317988.0,9288.0,是
IN0176,B6T0000000508,E3,7,14,13,5,浅位,308700.0,318038.0,318088.0,9388.0,是
IN0176,B6T0000000508,E3,7,14,13,5,深位,308700.0,318138.0,318188.0,9488.0,是
IN0176,B6T0000000508,E3,7,13,15,5,浅位,308700.0,318254.0,318312.0,9612.0,是
IN0176,B6T0000000508,E3,7,13,15,5,深位,308700.0,318370.0,318428.0,9728.0,否
IN0176,B6T0000000508,E3,7,13,11,66,深位,308700.0,318480.0,318644.0,9944.0,否
IN0629,B6T0000001882,E1,7,13,5,8,浅位,343380.0,343380.0,343411.0,31.0,否
IN0629,B6T0000001882,E1,7,13,5,8,深位,343380.0,343436.0,343467.0,87.0,否
IN0629,B6T0000001882,E1,7,14,5,8,浅位,343380.0,343492.0,343523.0,143.0,否
IN0629,B6T0000001882,E1,7,13,12,7,浅位,343380.0,343548.0,343598.0,218.0,否
IN0629,B6T0000001882,E1,7,13,12,7,深位,343380.0,343642.0,343692.0,312.0,否
IN0421,B6T0000001287,E3,7,14,12,7,浅位,344280.0,344280.0,344330.0,50.0,否
IN0421,B6T0000001287,E3,7,14,12,7,深位,344280.0,344374.0,344424.0,144.0,否
